Session_ID,Vehicle_ID,Session_Date,Charging_Type,Energy_kWh,Duration_Hours,Cost_NPR,City,Station_ID,Battery_Level_Start
CHG01103,EV0649,2022-01-22,Home Charging,34.0,7.6,272.0,Attariya,STN087,36
CHG01104,EV0066,2023-11-05,Public Slow Charging,16.8,5.3,134.4,Tikapur,STN044,22
CHG01105,EV0052,2023-07-15,Workplace Charging,30.7,6.2,368.4,Mahendranagar,STN093,15
CHG01106,EV0482,2023-01-30,Public Slow Charging,11.6,3.2,139.2,Gaur,STN025,16
CHG01107,EV0445,2024-08-07,Home Charging,26.3,3.4,341.9,Mechinagar,STN056,29
CHG01108,EV0331,2023-06-07,Public Slow Charging,31.8,7.2,286.2,Banepa,STN087,25
CHG01109,EV0092,2024-12-12,Public Fast Charging,32.1,0.8,609.9,Tansen,STN069,25
CHG01110,EV0474,2023-03-28,Public Fast Charging,33.4,1.1,501.0,Janakpur,STN076,25
CHG01111,EV0263,2023-04-06,Workplace Charging,24.9,5.2,249.0,Kapilvastu,STN030,38
CHG01112,EV0534,2023-11-13,Public Slow Charging,13.7,6.9,205.5,Dhangadhi,STN011,34
CHG01113,EV0023,2024-06-04,Public Slow Charging,16.9,4.0,152.1,Mechinagar,STN028,22
CHG01114,EV0371,2022-03-15,Public Fast Charging,38.1,1.4,838.2,Tulsipur,STN077,26
CHG01115,EV0283,2024-07-26,Home Charging,22.9,4.6,229.0,Dhulikhel,STN097,22
CHG01116,EV0585,2023-09-30,Workplace Charging,14.5,3.1,188.5,Birendranagar,STN068,16
CHG01117,EV0144,2023-01-17,Public Fast Charging,20.6,1.1,309.0,Itahari,STN003,13
CHG01118,EV0011,2024-04-06,Public Fast Charging,25.6,1.1,460.8,Madhyapur Thimi,STN070,31
CHG01119,EV0181,2023-06-07,Home Charging,11.7,6.3,175.5,Birgunj,STN092,14
CHG01120,EV0277,2022-04-24,Workplace Charging,24.8,6.7,322.4,Bharatpur,STN072,26
CHG01121,EV0113,2022-08-28,Home Charging,27.5,7.7,330.0,Kirtipur,STN061,18
CHG01122,EV0048,2023-07-06,Public Slow Charging,18.8,3.1,206.8,Biratnagar,STN059,12
CHG01123,EV0697,2022-10-27,Home Charging,20.5,7.3,287.0,Rajbiraj,STN098,24
CHG01124,EV0689,2023-04-13,Home Charging,11.2,3.4,156.8,Janakpur,STN066,36
CHG01125,EV0514,2024-07-25,Workplace Charging,34.5,5.4,379.5,Bharatpur,STN040,20
CHG01126,EV0188,2023-02-03,Public Fast Charging,28.3,0.9,452.8,Pokhara,STN050,15
CHG01127,EV0392,2022-11-21,Public Slow Charging,16.9,6.1,185.9,Lalitpur,STN037,39
CHG01128,EV0563,2022-06-15,Public Slow Charging,29.4,3.9,382.2,Birtamod,STN072,23
CHG01129,EV0047,2023-12-07,Workplace Charging,22.5,5.9,202.5,Bhaktapur,STN080,24
CHG01130,EV0067,2024-10-16,Home Charging,18.6,3.4,260.4,Dharan,STN097,35
CHG01131,EV0698,2022-05-08,Public Fast Charging,35.3,1.5,635.4,Mahendranagar,STN021,28
CHG01132,EV0075,2024-06-20,Workplace Charging,31.5,4.6,378.0,Birendranagar,STN075,28
CHG01133,EV0431,2024-08-18,Workplace Charging,34.7,3.7,277.6,Attariya,STN048,35
CHG01134,EV0302,2024-05-26,Public Slow Charging,12.9,5.1,129.0,Kirtipur,STN044,31
CHG01135,EV0370,2022-10-27,Home Charging,11.5,6.9,92.0,Baglung,STN054,39
CHG01136,EV0528,2023-06-17,Home Charging,21.2,4.3,190.8,Baglung,STN045,40
CHG01137,EV0189,2022-02-04,Home Charging,28.8,4.0,259.2,Birgunj,STN051,23
CHG01138,EV0346,2022-02-24,Workplace Charging,28.0,5.8,364.0,Bhaktapur,STN081,12
CHG01139,EV0010,2023-11-25,Public Fast Charging,39.5,1.0,869.0,Nepalgunj,STN071,13
CHG01140,EV0548,2024-07-17,Public Slow Charging,32.5,6.0,487.5,Lalitpur,STN086,39
CHG01141,EV0578,2022-08-26,Public Slow Charging,25.4,5.2,304.8,Damak,STN037,39
CHG01142,EV0682,2023-07-14,Home Charging,35.0,4.7,420.0,Banepa,STN059,27
CHG01143,EV0146,2024-09-06,Workplace Charging,34.4,7.8,344.0,Butwal,STN018,24
CHG01144,EV0330,2023-07-08,Public Slow Charging,23.2,6.2,232.0,Attariya,STN006,15
CHG01145,EV0638,2023-11-09,Workplace Charging,27.8,5.3,278.0,Lahan,STN025,10
CHG01146,EV0686,2022-05-29,Public Slow Charging,21.9,4.0,284.7,Mechinagar,STN079,27
CHG01147,EV0464,2022-05-02,Home Charging,26.0,7.9,260.0,Kapilvastu,STN034,34
CHG01148,EV0043,2023-12-08,Workplace Charging,15.9,6.7,127.2,Gaur,STN008,19
CHG01149,EV0345,2023-07-15,Workplace Charging,27.6,7.8,276.0,Hetauda,STN018,27
CHG01150,EV0386,2022-01-17,Public Fast Charging,29.5,1.0,560.5,Dhulikhel,STN007,11
CHG01151,EV0278,2022-02-15,Public Fast Charging,38.2,0.7,916.8,Lahan,STN047,36
CHG01152,EV0214,2022-01-12,Public Fast Charging,27.8,0.8,528.2,Hetauda,STN022,10
CHG01153,EV0599,2024-04-27,Home Charging,11.4,5.4,91.2,Mahendranagar,STN086,21
CHG01154,EV0520,2022-10-29,Home Charging,11.1,3.1,133.2,Hetauda,STN002,37
CHG01155,EV0056,2022-02-22,Public Slow Charging,32.9,4.7,296.1,Madhyapur Thimi,STN015,11
CHG01156,EV0429,2022-07-01,Public Fast Charging,23.6,0.9,542.8,Jaleshwor,STN016,23
CHG01157,EV0506,2022-03-10,Public Slow Charging,20.6,7.9,206.0,Hetauda,STN046,39
CHG01158,EV0316,2023-12-03,Public Slow Charging,32.8,3.6,360.8,Gorkha,STN045,31
CHG01159,EV0050,2022-12-27,Home Charging,11.8,6.6,177.0,Banepa,STN066,21
CHG01160,EV0039,2023-09-01,Home Charging,17.4,4.3,174.0,Lamjung,STN050,33
CHG01161,EV0636,2023-03-23,Workplace Charging,32.7,6.5,294.3,Birgunj,STN044,36
CHG01162,EV0233,2023-09-22,Public Slow Charging,31.0,7.3,279.0,Panauti,STN061,30
CHG01163,EV0657,2024-02-07,Workplace Charging,23.6,3.4,236.0,Itahari,STN097,13
CHG01164,EV0498,2022-08-28,Home Charging,11.0,6.5,132.0,Hetauda,STN009,28
CHG01165,EV0562,2024-09-02,Workplace Charging,31.0,4.7,372.0,Butwal,STN055,32
CHG01166,EV0683,2023-11-03,Home Charging,15.7,4.3,125.6,Rajbiraj,STN035,31
CHG01167,EV0303,2024-11-13,Public Fast Charging,16.1,0.9,354.2,Gaur,STN037,36
CHG01168,EV0357,2023-01-08,Public Slow Charging,32.6,6.3,326.0,Dailekh,STN092,36
CHG01169,EV0232,2024-12-09,Public Fast Charging,34.4,0.6,722.4,Lamjung,STN034,34
CHG01170,EV0297,2022-11-08,Public Fast Charging,16.6,1.4,249.0,Birgunj,STN050,33
CHG01171,EV0682,2023-10-23,Public Fast Charging,38.7,1.0,657.9,Banepa,STN042,18
CHG01172,EV0569,2024-03-12,Public Slow Charging,22.8,8.0,319.2,Tulsipur,STN077,29
CHG01173,EV0116,2023-04-07,Workplace Charging,19.3,3.8,212.3,Lamjung,STN073,27
CHG01174,EV0450,2022-02-17,Workplace Charging,15.8,6.1,142.2,Kathmandu,STN098,26
CHG01175,EV0166,2022-03-07,Public Fast Charging,29.4,1.2,529.2,Gorkha,STN075,31
CHG01176,EV0533,2024-08-20,Public Slow Charging,17.7,3.4,177.0,Waling,STN088,30
CHG01177,EV0262,2023-01-26,Home Charging,25.2,3.5,252.0,Birgunj,STN035,18
CHG01178,EV0546,2022-05-09,Public Fast Charging,15.2,1.1,319.2,Janakpur,STN042,18
CHG01179,EV0440,2022-02-13,Workplace Charging,31.5,7.7,346.5,Kapilvastu,STN021,22
CHG01180,EV0249,2023-08-04,Home Charging,19.1,7.2,286.5,Tikapur,STN069,18
CHG01181,EV0467,2023-02-21,Public Slow Charging,31.1,5.4,342.1,Banepa,STN028,18
CHG01182,EV0201,2023-03-30,Public Fast Charging,26.5,1.4,583.0,Birendranagar,STN029,39
CHG01183,EV0030,2022-08-06,Public Slow Charging,10.7,6.4,128.4,Gorkha,STN007,35
CHG01184,EV0040,2023-08-11,Public Fast Charging,18.9,0.5,302.4,Dhulikhel,STN007,17
CHG01185,EV0393,2023-03-16,Public Slow Charging,21.2,3.1,318.0,Birgunj,STN043,16
CHG01186,EV0531,2022-09-15,Public Fast Charging,27.9,1.3,474.3,Damak,STN072,35
CHG01187,EV0689,2023-09-06,Public Slow Charging,23.1,4.1,184.8,Janakpur,STN074,38
CHG01188,EV0020,2024-10-04,Home Charging,30.0,4.1,360.0,Kathmandu,STN054,25
CHG01189,EV0514,2023-01-02,Public Slow Charging,30.7,4.9,245.6,Bharatpur,STN002,32
CHG01190,EV0426,2023-05-17,Home Charging,25.8,6.7,309.6,Pokhara,STN045,13
CHG01191,EV0654,2022-12-07,Home Charging,19.8,7.7,277.2,Mahendranagar,STN020,30
CHG01192,EV0297,2022-12-15,Home Charging,34.8,6.7,487.2,Birgunj,STN046,14
CHG01193,EV0495,2023-05-26,Public Slow Charging,10.8,3.5,97.2,Biratnagar,STN094,26
CHG01194,EV0696,2022-10-04,Home Charging,23.7,7.7,355.5,Lamjung,STN005,35
CHG01195,EV0480,2024-05-27,Public Slow Charging,29.2,4.3,292.0,Madhyapur Thimi,STN096,21
CHG01196,EV0624,2022-04-04,Public Slow Charging,11.6,4.2,162.4,Rajbiraj,STN030,38
CHG01197,EV0156,2024-06-12,Home Charging,11.8,7.8,165.2,Mahendranagar,STN046,21
CHG01198,EV0327,2023-08-22,Public Slow Charging,17.7,3.7,212.4,Dhangadhi,STN084,14
CHG01199,EV0215,2022-10-13,Public Slow Charging,30.6,7.7,397.8,Tulsipur,STN076,12
CHG01200,EV0282,2023-10-15,Public Slow Charging,29.6,6.3,444.0,Baglung,STN021,13
CHG01201,EV0637,2024-10-22,Home Charging,10.9,5.2,119.9,Biratnagar,STN011,16
CHG01202,EV0170,2023-02-14,Public Slow Charging,21.9,7.1,219.0,Attariya,STN036,33
CHG01203,EV0118,2023-03-20,Public Slow Charging,25.5,5.9,382.5,Tansen,STN099,15
CHG01204,EV0109,2024-12-17,Workplace Charging,32.3,5.5,484.5,Kirtipur,STN050,17
CHG01205,EV0671,2024-03-03,Workplace Charging,10.0,7.8,80.0,Lahan,STN081,14
CHG01206,EV0196,2024-10-30,Public Fast Charging,34.1,0.8,784.3,Bhaktapur,STN007,27
CHG01207,EV0630,2023-01-25,Home Charging,31.9,5.0,446.6,Attariya,STN039,16
CHG01208,EV0358,2023-05-05,Workplace Charging,32.0,5.3,320.0,Gorkha,STN099,32
CHG01209,EV0235,2022-02-16,Workplace Charging,13.7,4.3,123.3,Bhairahawa,STN079,28
CHG01210,EV0187,2024-05-01,Workplace Charging,18.7,6.6,205.7,Butwal,STN027,40
CHG01211,EV0452,2024-04-11,Home Charging,15.4,3.2,154.0,Biratnagar,STN042,13
CHG01212,EV0071,2022-11-05,Public Fast Charging,22.0,0.7,506.0,Tikapur,STN062,26
CHG01213,EV0018,2024-02-23,Public Slow Charging,28.9,6.8,404.6,Tulsipur,STN071,28
CHG01214,EV0201,2022-09-10,Home Charging,18.4,5.6,147.2,Birendranagar,STN060,36
CHG01215,EV0363,2024-04-22,Home Charging,13.3,7.5,172.9,Tansen,STN076,15
CHG01216,EV0431,2023-07-14,Public Fast Charging,20.2,1.3,484.8,Attariya,STN053,23
CHG01217,EV0538,2023-11-26,Workplace Charging,28.2,6.7,310.2,Dharan,STN065,26
CHG01218,EV0568,2022-03-12,Workplace Charging,18.0,7.1,216.0,Butwal,STN084,38
CHG01219,EV0293,2022-03-17,Public Fast Charging,29.4,1.2,676.2,Hetauda,STN076,10
CHG01220,EV0177,2024-12-13,Workplace Charging,13.9,3.6,208.5,Lalitpur,STN004,22
CHG01221,EV0149,2024-11-04,Public Fast Charging,27.4,1.0,493.2,Bhaktapur,STN023,40
CHG01222,EV0363,2022-03-09,Home Charging,11.0,5.4,165.0,Tansen,STN042,38
CHG01223,EV0292,2022-12-16,Public Fast Charging,23.9,0.7,430.2,Beni,STN040,34
CHG01224,EV0013,2023-03-17,Public Fast Charging,16.6,0.8,332.0,Dharan,STN033,10
CHG01225,EV0048,2023-01-04,Home Charging,34.9,4.7,314.1,Biratnagar,STN066,12
CHG01226,EV0167,2023-04-07,Public Slow Charging,15.5,6.1,186.0,Pokhara,STN020,33
CHG01227,EV0498,2023-08-05,Home Charging,29.6,7.2,266.4,Hetauda,STN056,22
CHG01228,EV0494,2024-10-25,Public Fast Charging,39.2,1.2,627.2,Birendranagar,STN036,32
CHG01229,EV0177,2022-01-17,Workplace Charging,19.6,3.7,294.0,Lalitpur,STN076,23
CHG01230,EV0598,2023-01-27,Public Fast Charging,21.3,1.3,447.3,Attariya,STN027,11
CHG01231,EV0246,2022-05-07,Home Charging,29.8,4.7,298.0,Nepalgunj,STN058,33
CHG01232,EV0449,2024-03-02,Workplace Charging,16.7,3.3,133.6,Attariya,STN067,18
CHG01233,EV0658,2024-07-17,Public Slow Charging,18.1,7.1,181.0,Kathmandu,STN085,15
CHG01234,EV0070,2024-09-14,Workplace Charging,25.8,4.9,232.2,Mechinagar,STN057,14
CHG01235,EV0113,2024-04-15,Home Charging,18.3,7.1,201.3,Kirtipur,STN003,24
CHG01236,EV0070,2022-08-27,Public Slow Charging,12.9,5.3,141.9,Mechinagar,STN089,10
CHG01237,EV0520,2024-07-28,Workplace Charging,23.0,6.4,299.0,Hetauda,STN004,18
CHG01238,EV0399,2024-08-31,Home Charging,13.1,7.2,157.2,Mahendranagar,STN062,15
CHG01239,EV0131,2022-06-04,Home Charging,10.2,4.7,91.8,Dharan,STN056,18
CHG01240,EV0205,2023-06-03,Home Charging,30.5,5.4,396.5,Kirtipur,STN050,31
CHG01241,EV0419,2023-07-04,Public Fast Charging,18.3,0.7,292.8,Kathmandu,STN076,30
CHG01242,EV0652,2022-04-09,Workplace Charging,14.9,6.0,119.2,Bhaktapur,STN031,24
CHG01243,EV0023,2023-06-28,Public Slow Charging,28.8,7.9,230.4,Mechinagar,STN078,19
CHG01244,EV0550,2023-11-20,Home Charging,19.8,5.5,198.0,Baglung,STN071,27
CHG01245,EV0231,2022-12-28,Home Charging,33.8,4.0,338.0,Waling,STN096,39
CHG01246,EV0273,2022-12-20,Home Charging,24.2,6.5,290.4,Kirtipur,STN081,17
CHG01247,EV0416,2022-03-31,Home Charging,27.5,6.8,275.0,Dharan,STN092,38
CHG01248,EV0610,2022-10-20,Public Slow Charging,19.5,7.4,175.5,Panauti,STN008,40
CHG01249,EV0370,2023-11-30,Public Slow Charging,12.2,4.1,122.0,Baglung,STN086,26
CHG01250,EV0435,2024-09-14,Public Slow Charging,30.3,5.8,454.5,Tulsipur,STN032,33
CHG01251,EV0589,2022-03-17,Public Slow Charging,28.2,4.6,423.0,Tulsipur,STN034,26
CHG01252,EV0409,2022-03-10,Home Charging,18.3,4.7,237.9,Waling,STN034,13
CHG01253,EV0496,2024-03-11,Public Fast Charging,23.5,0.6,352.5,Lamjung,STN060,36
CHG01254,EV0096,2023-05-24,Workplace Charging,14.5,6.0,174.0,Dhulikhel,STN007,10
CHG01255,EV0094,2023-05-05,Workplace Charging,22.3,4.7,178.4,Rajbiraj,STN078,17
CHG01256,EV0355,2023-02-05,Public Fast Charging,38.3,0.6,651.1,Jumla,STN049,25
CHG01257,EV0096,2023-01-03,Home Charging,30.1,4.0,331.1,Dhulikhel,STN062,14
CHG01258,EV0001,2022-07-19,Public Slow Charging,25.0,7.4,250.0,Lalitpur,STN039,37
CHG01259,EV0033,2024-04-09,Public Slow Charging,34.1,4.9,306.9,Dailekh,STN022,32
CHG01260,EV0043,2023-03-29,Public Slow Charging,13.4,7.8,120.6,Gaur,STN017,17
CHG01261,EV0101,2022-05-19,Home Charging,13.9,4.4,194.6,Mahendranagar,STN093,15
CHG01262,EV0133,2023-12-22,Workplace Charging,19.9,7.2,179.1,Dhulikhel,STN090,20
CHG01263,EV0335,2022-08-15,Workplace Charging,31.5,6.2,378.0,Gorkha,STN027,29
CHG01264,EV0438,2022-06-20,Public Fast Charging,36.8,0.9,552.0,Beni,STN066,20
CHG01265,EV0598,2022-02-26,Workplace Charging,23.3,3.5,302.9,Attariya,STN035,40
CHG01266,EV0175,2022-02-28,Workplace Charging,28.6,6.9,286.0,Dhulikhel,STN026,29
CHG01267,EV0252,2022-10-02,Public Fast Charging,29.7,0.7,475.2,Itahari,STN095,18
CHG01268,EV0141,2024-04-28,Public Fast Charging,34.7,1.4,520.5,Madhyapur Thimi,STN080,16
CHG01269,EV0051,2024-09-04,Workplace Charging,19.7,7.9,157.6,Kirtipur,STN081,36
CHG01270,EV0368,2023-10-17,Public Slow Charging,10.1,6.7,151.5,Kapilvastu,STN097,38
CHG01271,EV0571,2024-05-27,Public Fast Charging,19.7,0.9,295.5,Gorkha,STN033,23
CHG01272,EV0595,2024-12-28,Workplace Charging,31.6,4.2,442.4,Waling,STN008,37
CHG01273,EV0232,2022-05-01,Public Slow Charging,31.0,5.2,403.0,Lamjung,STN002,29
CHG01274,EV0514,2024-11-23,Workplace Charging,23.5,5.6,258.5,Bharatpur,STN082,30
CHG01275,EV0491,2022-12-05,Workplace Charging,22.3,6.1,178.4,Kapilvastu,STN037,26
CHG01276,EV0545,2024-07-20,Home Charging,22.7,3.2,204.3,Beni,STN100,25
CHG01277,EV0618,2022-07-29,Public Slow Charging,20.5,3.7,307.5,Baglung,STN026,38
CHG01278,EV0378,2022-10-21,Home Charging,18.5,5.9,240.5,Dhangadhi,STN060,17
CHG01279,EV0232,2022-11-25,Public Fast Charging,33.1,1.4,761.3,Lamjung,STN032,33
CHG01280,EV0286,2022-01-14,Public Slow Charging,28.5,4.7,399.0,Jaleshwor,STN071,40
CHG01281,EV0198,2022-12-09,Workplace Charging,12.9,7.2,129.0,Nepalgunj,STN031,36
CHG01282,EV0344,2023-07-13,Public Fast Charging,39.0,1.1,936.0,Tikapur,STN031,15
CHG01283,EV0684,2023-11-03,Home Charging,24.9,6.2,273.9,Birgunj,STN005,10
CHG01284,EV0058,2023-06-05,Workplace Charging,23.4,3.9,304.2,Jumla,STN064,15
CHG01285,EV0101,2022-08-25,Public Fast Charging,33.5,1.3,837.5,Mahendranagar,STN066,26
CHG01286,EV0177,2023-08-30,Workplace Charging,23.3,5.7,186.4,Lalitpur,STN075,13
CHG01287,EV0165,2024-10-18,Public Fast Charging,32.8,0.8,656.0,Butwal,STN086,20
CHG01288,EV0043,2024-04-15,Home Charging,24.5,4.4,318.5,Gaur,STN019,16
CHG01289,EV0391,2024-01-10,Workplace Charging,29.9,6.9,388.7,Damak,STN025,33
CHG01290,EV0534,2023-09-28,Workplace Charging,27.7,6.2,415.5,Dhangadhi,STN015,17
CHG01291,EV0311,2023-04-29,Public Slow Charging,15.7,4.8,235.5,Bharatpur,STN063,26
CHG01292,EV0537,2022-10-20,Public Fast Charging,28.7,0.9,602.7,Lalitpur,STN044,25
CHG01293,EV0288,2022-11-20,Public Fast Charging,29.1,1.3,640.2,Damak,STN080,26
CHG01294,EV0519,2024-05-02,Workplace Charging,33.1,7.3,430.3,Pokhara,STN028,23
CHG01295,EV0609,2024-02-11,Home Charging,10.0,5.7,150.0,Jumla,STN006,17
CHG01296,EV0390,2023-06-07,Public Slow Charging,18.0,3.5,234.0,Baglung,STN027,21
CHG01297,EV0650,2024-06-01,Public Slow Charging,26.3,5.9,289.3,Kathmandu,STN055,34
CHG01298,EV0124,2022-09-04,Home Charging,15.9,6.5,159.0,Kathmandu,STN079,19
CHG01299,EV0555,2023-05-04,Public Slow Charging,28.2,7.7,394.8,Janakpur,STN013,27
CHG01300,EV0235,2022-02-25,Public Fast Charging,38.7,0.8,851.4,Bhairahawa,STN048,13
CHG01301,EV0558,2024-01-16,Home Charging,30.9,3.8,370.8,Tulsipur,STN079,38
CHG01302,EV0665,2023-01-24,Public Slow Charging,29.6,5.3,384.8,Kirtipur,STN012,14
CHG01303,EV0313,2024-05-28,Public Slow Charging,21.0,6.8,252.0,Kapilvastu,STN028,29
CHG01304,EV0182,2023-06-03,Workplace Charging,26.6,4.9,212.8,Panauti,STN084,12
CHG01305,EV0328,2023-10-06,Public Fast Charging,33.9,1.0,610.2,Tulsipur,STN032,21
CHG01306,EV0409,2024-01-07,Public Fast Charging,23.6,1.0,542.8,Waling,STN084,21
CHG01307,EV0090,2022-07-07,Workplace Charging,33.0,7.5,330.0,Janakpur,STN006,40
CHG01308,EV0402,2022-07-04,Workplace Charging,18.7,6.9,205.7,Attariya,STN086,21
CHG01309,EV0306,2022-09-10,Home Charging,21.9,7.5,306.6,Mechinagar,STN077,38
CHG01310,EV0247,2022-04-28,Workplace Charging,12.7,4.5,101.6,Gaur,STN099,10
CHG01311,EV0401,2024-11-12,Home Charging,33.2,6.9,464.8,Mahendranagar,STN034,29
CHG01312,EV0290,2023-12-19,Public Fast Charging,30.6,0.7,642.6,Gaur,STN065,36
CHG01313,EV0282,2022-05-28,Public Fast Charging,17.2,0.8,395.6,Baglung,STN097,16
CHG01314,EV0167,2023-04-06,Public Slow Charging,11.7,6.0,175.5,Pokhara,STN092,27
CHG01315,EV0229,2022-08-05,Public Fast Charging,16.6,1.0,381.8,Dhulikhel,STN073,20
CHG01316,EV0574,2024-06-04,Public Slow Charging,30.7,4.9,399.1,Kapilvastu,STN099,23
CHG01317,EV0041,2022-07-16,Public Fast Charging,39.7,1.5,674.9,Janakpur,STN082,23
CHG01318,EV0186,2022-10-29,Home Charging,31.6,3.1,442.4,Kirtipur,STN014,22
CHG01319,EV0428,2023-05-22,Home Charging,18.6,6.5,204.6,Rajbiraj,STN091,25
CHG01320,EV0253,2023-12-07,Public Slow Charging,20.0,4.2,220.0,Gorkha,STN003,12
CHG01321,EV0020,2024-09-05,Workplace Charging,26.9,4.7,269.0,Kathmandu,STN086,24
CHG01322,EV0548,2023-05-15,Workplace Charging,25.0,7.6,225.0,Lalitpur,STN022,19
CHG01323,EV0112,2022-11-25,Home Charging,31.8,7.2,445.2,Tikapur,STN073,34
CHG01324,EV0165,2024-11-23,Public Slow Charging,21.2,4.5,318.0,Butwal,STN097,29
CHG01325,EV0589,2023-09-17,Public Slow Charging,28.5,6.2,342.0,Tulsipur,STN028,13
CHG01326,EV0682,2022-08-14,Home Charging,17.2,5.8,172.0,Banepa,STN069,11
CHG01327,EV0699,2023-09-17,Public Slow Charging,17.5,4.8,245.0,Birtamod,STN013,20
CHG01328,EV0199,2024-08-05,Workplace Charging,17.9,5.8,196.9,Gaur,STN085,31
CHG01329,EV0656,2023-08-31,Workplace Charging,18.6,4.5,279.0,Kapilvastu,STN030,18
CHG01330,EV0065,2023-08-28,Public Slow Charging,26.1,4.2,365.4,Rajbiraj,STN076,23
CHG01331,EV0418,2023-06-02,Public Fast Charging,34.2,1.3,513.0,Dhulikhel,STN071,39
CHG01332,EV0398,2023-11-17,Public Slow Charging,28.3,8.0,283.0,Dailekh,STN062,13
CHG01333,EV0151,2022-08-29,Public Fast Charging,33.4,1.0,835.0,Butwal,STN014,29
CHG01334,EV0614,2024-04-02,Workplace Charging,20.0,5.5,280.0,Biratnagar,STN083,28
CHG01335,EV0659,2023-02-06,Public Slow Charging,16.3,3.9,146.7,Itahari,STN080,14
CHG01336,EV0357,2023-01-25,Public Fast Charging,36.0,0.7,612.0,Dailekh,STN070,19
CHG01337,EV0331,2022-02-28,Public Fast Charging,23.2,1.1,556.8,Banepa,STN058,23
CHG01338,EV0695,2022-08-25,Public Fast Charging,36.1,0.7,685.9,Mahendranagar,STN028,28
CHG01339,EV0254,2022-12-09,Home Charging,11.5,3.2,161.0,Attariya,STN002,21
CHG01340,EV0445,2023-01-18,Workplace Charging,18.6,4.7,186.0,Mechinagar,STN029,21
CHG01341,EV0268,2022-06-22,Home Charging,34.5,4.1,310.5,Mechinagar,STN096,35
CHG01342,EV0591,2024-08-25,Workplace Charging,21.9,3.7,284.7,Kirtipur,STN083,19
CHG01343,EV0131,2022-01-02,Public Fast Charging,23.2,1.0,510.4,Dharan,STN049,29
CHG01344,EV0189,2022-10-15,Home Charging,29.5,4.3,324.5,Birgunj,STN007,30
CHG01345,EV0094,2022-05-23,Public Slow Charging,20.3,4.1,203.0,Rajbiraj,STN027,34
CHG01346,EV0222,2024-01-17,Public Slow Charging,28.8,3.1,345.6,Hetauda,STN095,34
CHG01347,EV0184,2023-10-03,Public Slow Charging,28.4,7.4,369.2,Birgunj,STN062,22
CHG01348,EV0106,2022-04-19,Workplace Charging,12.6,6.5,126.0,Bhaktapur,STN008,15
CHG01349,EV0659,2024-02-12,Public Fast Charging,38.4,1.2,844.8,Itahari,STN012,38
CHG01350,EV0050,2024-06-28,Public Fast Charging,26.4,1.2,475.2,Banepa,STN010,10
CHG01351,EV0301,2024-04-29,Home Charging,33.7,6.8,471.8,Birtamod,STN025,32
CHG01352,EV0081,2022-05-17,Workplace Charging,17.6,4.3,176.0,Gorkha,STN051,30
CHG01353,EV0634,2022-05-29,Public Fast Charging,39.0,0.9,702.0,Tulsipur,STN008,17
CHG01354,EV0600,2022-04-10,Home Charging,17.5,5.9,157.5,Mechinagar,STN052,30
CHG01355,EV0017,2023-11-28,Public Slow Charging,14.4,8.0,172.8,Birtamod,STN055,18
CHG01356,EV0384,2024-05-08,Public Fast Charging,20.9,0.9,313.5,Butwal,STN081,20
CHG01357,EV0659,2024-04-25,Home Charging,14.8,6.3,148.0,Itahari,STN064,16
CHG01358,EV0600,2022-01-23,Workplace Charging,26.6,6.0,212.8,Mechinagar,STN055,38
CHG01359,EV0324,2024-03-31,Workplace Charging,17.0,4.8,238.0,Kapilvastu,STN018,10
CHG01360,EV0460,2023-02-05,Public Slow Charging,16.5,5.0,165.0,Birtamod,STN077,37
CHG01361,EV0352,2022-08-12,Home Charging,25.4,7.1,304.8,Tansen,STN031,15
CHG01362,EV0385,2024-04-16,Public Slow Charging,32.1,7.1,321.0,Butwal,STN077,38
CHG01363,EV0152,2024-03-06,Public Fast Charging,20.1,0.6,482.4,Lahan,STN098,29
CHG01364,EV0068,2023-02-25,Workplace Charging,26.6,3.5,266.0,Pokhara,STN071,30
CHG01365,EV0051,2023-09-30,Public Slow Charging,11.5,5.1,149.5,Kirtipur,STN074,30
CHG01366,EV0513,2022-05-02,Workplace Charging,19.3,6.3,270.2,Gaur,STN074,32
CHG01367,EV0147,2022-06-10,Public Slow Charging,13.0,4.9,156.0,Dharan,STN009,11
CHG01368,EV0601,2024-07-27,Home Charging,34.9,7.1,488.6,Kirtipur,STN010,34
CHG01369,EV0027,2024-12-27,Workplace Charging,20.0,3.8,260.0,Jumla,STN004,32
CHG01370,EV0696,2023-03-13,Workplace Charging,21.1,3.4,295.4,Lamjung,STN002,16
CHG01371,EV0314,2022-04-05,Home Charging,29.0,4.7,435.0,Janakpur,STN034,13
CHG01372,EV0034,2024-10-09,Workplace Charging,13.1,6.5,170.3,Hetauda,STN045,15
CHG01373,EV0194,2023-09-20,Public Slow Charging,31.5,5.5,472.5,Bhaktapur,STN077,20
CHG01374,EV0475,2022-11-04,Public Fast Charging,23.7,0.7,545.1,Dharan,STN009,38
CHG01375,EV0543,2024-08-17,Public Slow Charging,10.7,5.6,107.0,Gorkha,STN049,34
CHG01376,EV0584,2024-11-20,Public Slow Charging,30.2,3.4,453.0,Itahari,STN041,24
CHG01377,EV0526,2024-03-20,Home Charging,19.6,4.8,156.8,Banepa,STN011,21
CHG01378,EV0491,2023-07-29,Public Slow Charging,21.2,3.5,190.8,Kapilvastu,STN037,23
